iso,year,metric,hazard,value,type
LCA,2012,affected,hurricane,0,affected_pop
LCA,2012,affected,total,0,affected_pop
LCA,2012,affected,per_event,NA,affected_pop
LCA,2012,int_disp,flood,0,internal_displacements
LCA,2012,int_disp,hurricane,0,internal_displacements
LCA,2012,int_disp,drought,0,internal_displacements
LCA,2012,int_disp,total_pc100k,0,internal_displacements
VCT,2012,events,flood,0,event_count
VCT,2012,events,drought,0,event_count
VCT,2012,events,hurricane,0,event_count
VCT,2012,deaths,flood,0,fatalities
VCT,2012,deaths,drought,0,fatalities
VCT,2012,deaths,hurricane,0,fatalities
VCT,2012,deaths,total,0,fatalities
VCT,2012,deaths,per_event,NA,fatalities
VCT,2012,affected,flood,0,affected_pop
VCT,2012,affected,drought,0,affected_pop
VCT,2012,affected,hurricane,0,affected_pop
VCT,2012,affected,total,0,affected_pop
VCT,2012,affected,per_event,NA,affected_pop
VCT,2012,int_disp,flood,0,internal_displacements
VCT,2012,int_disp,hurricane,0,internal_displacements
VCT,2012,int_disp,drought,0,internal_displacements
VCT,2012,int_disp,total_pc100k,0,internal_displacements
ATG,2012,events,flood,0,event_count
ATG,2012,events,drought,0,event_count
ATG,2012,events,hurricane,0,event_count
ATG,2012,deaths,flood,0,fatalities
ATG,2012,deaths,drought,0,fatalities
ATG,2012,deaths,hurricane,0,fatalities
ATG,2012,deaths,total,0,fatalities
ATG,2012,deaths,per_event,NA,fatalities
ATG,2012,affected,flood,0,affected_pop
ATG,2012,affected,drought,0,affected_pop
ATG,2012,affected,hurricane,0,affected_pop
ATG,2012,affected,total,0,affected_pop
ATG,2012,affected,per_event,NA,affected_pop
ATG,2012,int_disp,flood,0,internal_displacements
ATG,2012,int_disp,hurricane,0,internal_displacements
ATG,2012,int_disp,drought,0,internal_displacements
ATG,2012,int_disp,total_pc100k,0,internal_displacements
KNA,2012,events,flood,0,event_count
KNA,2012,events,drought,0,event_count
KNA,2012,events,hurricane,0,event_count
KNA,2012,deaths,flood,0,fatalities
KNA,2012,deaths,drought,0,fatalities
KNA,2012,deaths,hurricane,0,fatalities
KNA,2012,deaths,total,0,fatalities
KNA,2012,deaths,per_event,NA,fatalities
KNA,2012,affected,flood,0,affected_pop
KNA,2012,affected,drought,0,affected_pop
KNA,2012,affected,hurricane,0,affected_pop
KNA,2012,affected,total,0,affected_pop
KNA,2012,affected,per_event,NA,affected_pop
KNA,2012,int_disp,flood,0,internal_displacements
KNA,2012,int_disp,hurricane,0,internal_displacements
KNA,2012,int_disp,drought,0,internal_displacements
KNA,2012,int_disp,total_pc100k,0,internal_displacements
ARG,2013,events,flood,1,event_count
ARG,2013,events,drought,0,event_count
ARG,2013,events,hurricane,0,event_count
ARG,2013,deaths,flood,52,fatalities
ARG,2013,deaths,drought,0,fatalities
ARG,2013,deaths,hurricane,0,fatalities
ARG,2013,deaths,total,52,fatalities
ARG,2013,deaths,per_event,52,fatalities
ARG,2013,affected,flood,350000,affected_pop
ARG,2013,affected,drought,0,affected_pop
ARG,2013,affected,hurricane,0,affected_pop
ARG,2013,affected,total,350000,affected_pop
ARG,2013,affected,per_event,350000,affected_pop
ARG,2013,int_disp,flood,6300,internal_displacements
ARG,2013,int_disp,hurricane,0,internal_displacements
ARG,2013,int_disp,drought,0,internal_displacements
ARG,2013,int_disp,total_pc100k,14.794825709320893,internal_displacements
BOL,2013,events,flood,2,event_count
BOL,2013,events,drought,1,event_count
BOL,2013,events,hurricane,0,event_count
BOL,2013,deaths,flood,99,fatalities
BOL,2013,deaths,drought,0,fatalities
BOL,2013,deaths,hurricane,0,fatalities
BOL,2013,deaths,total,99,fatalities
BOL,2013,deaths,per_event,33,fatalities
BOL,2013,affected,flood,483995,affected_pop
BOL,2013,affected,drought,340355,affected_pop
BOL,2013,affected,hurricane,0,affected_pop
BOL,2013,affected,total,824350,affected_pop
BOL,2013,affected,per_event,274783.3333333333,affected_pop
BOL,2013,int_disp,flood,2709,internal_displacements
BOL,2013,int_disp,hurricane,0,internal_displacements
BOL,2013,int_disp,drought,0,internal_displacements
BOL,2013,int_disp,total_pc100k,25.358976010352528,internal_displacements
BRA,2013,events,flood,5,event_count
BRA,2013,events,drought,0,event_count
BRA,2013,events,hurricane,0,event_count
BRA,2013,deaths,flood,119,fatalities
BRA,2013,deaths,drought,0,fatalities
BRA,2013,deaths,hurricane,0,fatalities
BRA,2013,deaths,total,119,fatalities
BRA,2013,deaths,per_event,23.8,fatalities
BRA,2013,affected,flood,204066,affected_pop
BRA,2013,affected,drought,0,affected_pop
BRA,2013,affected,hurricane,0,affected_pop
BRA,2013,affected,total,204066,affected_pop
BRA,2013,affected,per_event,40813.2,affected_pop
BRA,2013,int_disp,flood,82255,internal_displacements
BRA,2013,int_disp,hurricane,0,internal_displacements
BRA,2013,int_disp,drought,0,internal_displacements
BRA,2013,int_disp,total_pc100k,41.44281788710815,internal_displacements
CHL,2013,events,flood,0,event_count
CHL,2013,events,drought,0,event_count
CHL,2013,events,hurricane,0,event_count
CHL,2013,deaths,flood,0,fatalities
CHL,2013,deaths,drought,0,fatalities
CHL,2013,deaths,hurricane,0,fatalities
CHL,2013,deaths,total,0,fatalities
CHL,2013,deaths,per_event,NA,fatalities
CHL,2013,affected,flood,0,affected_pop
CHL,2013,affected,drought,0,affected_pop
CHL,2013,affected,hurricane,0,affected_pop
CHL,2013,affected,total,0,affected_pop
CHL,2013,affected,per_event,NA,affected_pop
CHL,2013,int_disp,flood,0,internal_displacements
CHL,2013,int_disp,hurricane,0,internal_displacements
CHL,2013,int_disp,drought,0,internal_displacements
CHL,2013,int_disp,total_pc100k,0,internal_displacements
COL,2013,events,flood,1,event_count
COL,2013,events,drought,0,event_count
COL,2013,events,hurricane,0,event_count
COL,2013,deaths,flood,7,fatalities
COL,2013,deaths,drought,0,fatalities
COL,2013,deaths,hurricane,0,fatalities
COL,2013,deaths,total,7,fatalities
COL,2013,deaths,per_event,7,fatalities
COL,2013,affected,flood,51781,affected_pop
COL,2013,affected,drought,0,affected_pop
COL,2013,affected,hurricane,0,affected_pop
COL,2013,affected,total,51781,affected_pop
COL,2013,affected,per_event,51781,affected_pop
COL,2013,int_disp,flood,3871,internal_displacements
COL,2013,int_disp,hurricane,2230,internal_displacements
COL,2013,int_disp,drought,0,internal_displacements
COL,2013,int_disp,total_pc100k,13.219481264175029,internal_displacements
ECU,2013,events,flood,1,event_count
ECU,2013,events,drought,1,event_count
ECU,2013,events,hurricane,0,event_count
ECU,2013,deaths,flood,0,fatalities
ECU,2013,deaths,drought,0,fatalities
ECU,2013,deaths,hurricane,0,fatalities
ECU,2013,deaths,total,0,fatalities
ECU,2013,deaths,per_event,0,fatalities
ECU,2013,affected,flood,25567,affected_pop
ECU,2013,affected,drought,3165,affected_pop
ECU,2013,affected,hurricane,0,affected_pop
ECU,2013,affected,total,28732,affected_pop
ECU,2013,affected,per_event,14366,affected_pop
ECU,2013,int_disp,flood,7340,internal_displacements
ECU,2013,int_disp,hurricane,0,internal_displacements
ECU,2013,int_disp,drought,0,internal_displacements
ECU,2013,int_disp,total_pc100k,46.43474766573662,internal_displacements
GUY,2013,events,flood,0,event_count
GUY,2013,events,drought,0,event_count
GUY,2013,events,hurricane,0,event_count
GUY,2013,deaths,flood,0,fatalities
GUY,2013,deaths,drought,0,fatalities
GUY,2013,deaths,hurricane,0,fatalities
GUY,2013,deaths,total,0,fatalities
GUY,2013,deaths,per_event,NA,fatalities
GUY,2013,affected,flood,0,affected_pop
GUY,2013,affected,drought,0,affected_pop
GUY,2013,affected,hurricane,0,affected_pop
GUY,2013,affected,total,0,affected_pop
GUY,2013,affected,per_event,NA,affected_pop
GUY,2013,int_disp,flood,0,internal_displacements
GUY,2013,int_disp,hurricane,0,internal_displacements
GUY,2013,int_disp,drought,0,internal_displacements
GUY,2013,int_disp,total_pc100k,0,internal_displacements
PRY,2013,events,flood,1,event_count
PRY,2013,events,drought,1,event_count
PRY,2013,events,hurricane,0,event_count
PRY,2013,deaths,flood,0,fatalities
PRY,2013,deaths,drought,0,fatalities
PRY,2013,deaths,hurricane,0,fatalities
PRY,2013,deaths,total,0,fatalities
PRY,2013,deaths,per_event,0,fatalities
PRY,2013,affected,flood,61400,affected_pop
PRY,2013,affected,drought,75000,affected_pop
PRY,2013,affected,hurricane,0,affected_pop
PRY,2013,affected,total,136400,affected_pop
PRY,2013,affected,per_event,68200,affected_pop
PRY,2013,int_disp,flood,28000,internal_displacements
PRY,2013,int_disp,hurricane,0,internal_displacements
PRY,2013,int_disp,drought,0,internal_displacements
PRY,2013,int_disp,total_pc100k,468.03606217859084,internal_displacements
PER,2013,events,flood,2,event_count
PER,2013,events,drought,0,event_count
PER,2013,events,hurricane,0,event_count
PER,2013,deaths,flood,68,fatalities
PER,2013,deaths,drought,0,fatalities
PER,2013,deaths,hurricane,0,fatalities
PER,2013,deaths,total,68,fatalities
PER,2013,deaths,per_event,34,fatalities
PER,2013,affected,flood,180734,affected_pop
PER,2013,affected,drought,0,affected_pop
PER,2013,affected,hurricane,0,affected_pop
PER,2013,affected,total,180734,affected_pop
PER,2013,affected,per_event,90367,affected_pop
PER,2013,int_disp,flood,16804,internal_displacements
PER,2013,int_disp,hurricane,5453,internal_displacements
PER,2013,int_disp,drought,0,internal_displacements
PER,2013,int_disp,total_pc100k,74.64303595431996,internal_displacements
SUR,2013,events,flood,0,event_count
SUR,2013,events,drought,0,event_count
SUR,2013,events,hurricane,0,event_count
SUR,2013,deaths,flood,0,fatalities
SUR,2013,deaths,drought,0,fatalities
SUR,2013,deaths,hurricane,0,fatalities
SUR,2013,deaths,total,0,fatalities
SUR,2013,deaths,per_event,NA,fatalities
SUR,2013,affected,flood,0,affected_pop
SUR,2013,affected,drought,0,affected_pop
SUR,2013,affected,hurricane,0,affected_pop
SUR,2013,affected,total,0,affected_pop
SUR,2013,affected,per_event,NA,affected_pop
SUR,2013,int_disp,flood,300,internal_displacements
SUR,2013,int_disp,hurricane,0,internal_displacements
SUR,2013,int_disp,drought,0,internal_displacements
SUR,2013,int_disp,total_pc100k,52.72222417489719,internal_displacements
URY,2013,events,flood,0,event_count
URY,2013,events,drought,0,event_count
URY,2013,events,hurricane,0,event_count
URY,2013,deaths,flood,0,fatalities
URY,2013,deaths,drought,0,fatalities
URY,2013,deaths,hurricane,0,fatalities
URY,2013,deaths,total,0,fatalities
URY,2013,deaths,per_event,NA,fatalities
URY,2013,affected,flood,0,affected_pop
URY,2013,affected,drought,0,affected_pop
URY,2013,affected,hurricane,0,affected_pop
URY,2013,affected,total,0,affected_pop
URY,2013,affected,per_event,NA,affected_pop
URY,2013,int_disp,flood,0,internal_displacements
URY,2013,int_disp,hurricane,1000,internal_displacements
URY,2013,int_disp,drought,0,internal_displacements
URY,2013,int_disp,total_pc100k,29.892354641699775,internal_displacements
VEN,2013,events,flood,0,event_count
VEN,2013,events,drought,0,event_count
VEN,2013,events,hurricane,0,event_count
VEN,2013,deaths,flood,0,fatalities
VEN,2013,deaths,drought,0,fatalities
VEN,2013,deaths,hurricane,0,fatalities
VEN,2013,deaths,total,0,fatalities
VEN,2013,deaths,per_event,NA,fatalities
VEN,2013,affected,flood,0,affected_pop
VEN,2013,affected,drought,0,affected_pop
VEN,2013,affected,hurricane,0,affected_pop
VEN,2013,affected,total,0,affected_pop
VEN,2013,affected,per_event,NA,affected_pop
VEN,2013,int_disp,flood,0,internal_displacements
VEN,2013,int_disp,hurricane,0,internal_displacements
VEN,2013,int_disp,drought,0,internal_displacements
VEN,2013,int_disp,total_pc100k,0,internal_displacements
BLZ,2013,events,flood,0,event_count
BLZ,2013,events,drought,0,event_count
BLZ,2013,events,hurricane,0,event_count
BLZ,2013,deaths,flood,0,fatalities
BLZ,2013,deaths,drought,0,fatalities
BLZ,2013,deaths,hurricane,0,fatalities
BLZ,2013,deaths,total,0,fatalities
BLZ,2013,deaths,per_event,NA,fatalities
BLZ,2013,affected,flood,0,affected_pop
BLZ,2013,affected,drought,0,affected_pop
BLZ,2013,affected,hurricane,0,affected_pop
BLZ,2013,affected,total,0,affected_pop
BLZ,2013,affected,per_event,NA,affected_pop
BLZ,2013,int_disp,flood,0,internal_displacements
BLZ,2013,int_disp,hurricane,126,internal_displacements
BLZ,2013,int_disp,drought,0,internal_displacements
BLZ,2013,int_disp,total_pc100k,36.882330729128554,internal_displacements
CRI,2013,events,flood,0,event_count
CRI,2013,events,drought,0,event_count
CRI,2013,events,hurricane,0,event_count
CRI,2013,deaths,flood,0,fatalities
CRI,2013,deaths,drought,0,fatalities
CRI,2013,deaths,hurricane,0,fatalities
CRI,2013,deaths,total,0,fatalities
CRI,2013,deaths,per_event,NA,fatalities
CRI,2013,affected,flood,0,affected_pop
CRI,2013,affected,drought,0,affected_pop
CRI,2013,affected,hurricane,0,affected_pop
CRI,2013,affected,total,0,affected_pop
CRI,2013,affected,per_event,NA,affected_pop
CRI,2013,int_disp,flood,45,internal_displacements
CRI,2013,int_disp,hurricane,0,internal_displacements
CRI,2013,int_disp,drought,0,internal_displacements
CRI,2013,int_disp,total_pc100k,0.9541687313817826,internal_displacements
SLV,2013,events,flood,0,event_count
SLV,2013,events,drought,0,event_count
SLV,2013,events,hurricane,0,event_count
SLV,2013,deaths,flood,0,fatalities
SLV,2013,deaths,drought,0,fatalities
SLV,2013,deaths,hurricane,0,fatalities
SLV,2013,deaths,total,0,fatalities
SLV,2013,deaths,per_event,NA,fatalities
SLV,2013,affected,flood,0,affected_pop
SLV,2013,affected,drought,0,affected_pop
SLV,2013,affected,hurricane,0,affected_pop
SLV,2013,affected,total,0,affected_pop
SLV,2013,affected,per_event,NA,affected_pop
SLV,2013,int_disp,flood,0,internal_displacements
SLV,2013,int_disp,hurricane,0,internal_displacements
SLV,2013,int_disp,drought,0,internal_displacements
SLV,2013,int_disp,total_pc100k,0,internal_displacements
GTM,2013,events,flood,0,event_count
GTM,2013,events,drought,0,event_count
GTM,2013,events,hurricane,0,event_count
GTM,2013,deaths,flood,0,fatalities
GTM,2013,deaths,drought,0,fatalities
GTM,2013,deaths,hurricane,0,fatalities
GTM,2013,deaths,total,0,fatalities
GTM,2013,deaths,per_event,NA,fatalities
GTM,2013,affected,flood,0,affected_pop
GTM,2013,affected,drought,0,affected_pop
GTM,2013,affected,hurricane,0,affected_pop
GTM,2013,affected,total,0,affected_pop
GTM,2013,affected,per_event,NA,affected_pop
GTM,2013,int_disp,flood,0,internal_displacements
GTM,2013,int_disp,hurricane,0,internal_displacements
GTM,2013,int_disp,drought,0,internal_displacements
GTM,2013,int_disp,total_pc100k,0,internal_displacements
HND,2013,events,flood,0,event_count
HND,2013,events,drought,0,event_count
HND,2013,events,hurricane,0,event_count
HND,2013,deaths,flood,0,fatalities
HND,2013,deaths,drought,0,fatalities
HND,2013,deaths,hurricane,0,fatalities
HND,2013,deaths,total,0,fatalities
HND,2013,deaths,per_event,NA,fatalities
HND,2013,affected,flood,0,affected_pop
HND,2013,affected,drought,0,affected_pop
HND,2013,affected,hurricane,0,affected_pop
HND,2013,affected,total,0,affected_pop
HND,2013,affected,per_event,NA,affected_pop
HND,2013,int_disp,flood,0,internal_displacements
HND,2013,int_disp,hurricane,0,internal_displacements
HND,2013,int_disp,drought,0,internal_displacements
HND,2013,int_disp,total_pc100k,0,internal_displacements
NIC,2013,events,flood,1,event_count
NIC,2013,events,drought,0,event_count
NIC,2013,events,hurricane,0,event_count
NIC,2013,deaths,flood,27,fatalities
NIC,2013,deaths,drought,0,fatalities
NIC,2013,deaths,hurricane,0,fatalities
NIC,2013,deaths,total,27,fatalities
NIC,2013,deaths,per_event,27,fatalities
NIC,2013,affected,flood,14149,affected_pop
NIC,2013,affected,drought,0,affected_pop
NIC,2013,affected,hurricane,0,affected_pop
NIC,2013,affected,total,14149,affected_pop
NIC,2013,affected,per_event,14149,affected_pop
NIC,2013,int_disp,flood,161,internal_displacements
NIC,2013,int_disp,hurricane,0,internal_displacements
NIC,2013,int_disp,drought,0,internal_displacements
NIC,2013,int_disp,total_pc100k,2.690577713827815,internal_displacements
PAN,2013,events,flood,0,event_count
PAN,2013,events,drought,1,event_count
PAN,2013,events,hurricane,0,event_count
PAN,2013,deaths,flood,0,fatalities
PAN,2013,deaths,drought,0,fatalities
PAN,2013,deaths,hurricane,0,fatalities
PAN,2013,deaths,total,0,fatalities
PAN,2013,deaths,per_event,0,fatalities
PAN,2013,affected,flood,0,affected_pop
PAN,2013,affected,drought,0,affected_pop
PAN,2013,affected,hurricane,0,affected_pop
PAN,2013,affected,total,0,affected_pop
PAN,2013,affected,per_event,0,affected_pop
PAN,2013,int_disp,flood,105,internal_displacements
PAN,2013,int_disp,hurricane,1612,internal_displacements
PAN,2013,int_disp,drought,0,internal_displacements
PAN,2013,int_disp,total_pc100k,44.885028189732175,internal_displacements
MEX,2013,events,flood,1,event_count
MEX,2013,events,drought,0,event_count
MEX,2013,events,hurricane,4,event_count
MEX,2013,deaths,flood,13,fatalities
MEX,2013,deaths,drought,0,fatalities
MEX,2013,deaths,hurricane,210,fatalities
MEX,2013,deaths,total,223,fatalities
MEX,2013,deaths,per_event,44.6,fatalities
MEX,2013,affected,flood,0,affected_pop
MEX,2013,affected,drought,0,affected_pop
MEX,2013,affected,hurricane,172000,affected_pop
MEX,2013,affected,total,172000,affected_pop
MEX,2013,affected,per_event,34400,affected_pop
MEX,2013,int_disp,flood,40000,internal_displacements
MEX,2013,int_disp,hurricane,118000,internal_displacements
MEX,2013,int_disp,drought,0,internal_displacements
MEX,2013,int_disp,total_pc100k,133.50957385746668,internal_displacements
CUB,2013,events,flood,1,event_count
CUB,2013,events,drought,0,event_count
CUB,2013,events,hurricane,0,event_count
CUB,2013,deaths,flood,2,fatalities
CUB,2013,deaths,drought,0,fatalities
CUB,2013,deaths,hurricane,0,fatalities
CUB,2013,deaths,total,2,fatalities
CUB,2013,deaths,per_event,2,fatalities
CUB,2013,affected,flood,227,affected_pop
CUB,2013,affected,drought,0,affected_pop
CUB,2013,affected,hurricane,0,affected_pop
CUB,2013,affected,total,227,affected_pop
CUB,2013,affected,per_event,227,affected_pop
CUB,2013,int_disp,flood,0,internal_displacements
CUB,2013,int_disp,hurricane,0,internal_displacements
