iso,year,events_flood,events_drought,events_hurricane,deaths_flood,deaths_drought,deaths_hurricane,affected_flood,affected_drought,affected_hurricane,int_disp_flood,int_disp_hurricane,int_disp_drought,asylum_apps,gdp_pc_const,agri_va_pct,unemp_rate,remit_gdp_pct,population,gini_index,diaspora_US,diaspora_ESP,total_events,total_int_disp,asylum_apps_pc100k,int_disp_total_pc100k,deaths_total,affected_total,deaths_per_event,affected_per_event,any_drought_event,any_flood_event,any_hurricane_event,any_internal_disp,log_asylum_apps,log_int_disp_total,log_events_total,lag_asylum_apps,lag_int_disp_total,lag_total_events,lag_drought_events,lag_flood_events,lag_hurricane_events
NIC,2016,0,0,1,0,0,0,0,0,10570,5282,11678,0,1642,2140.14405941606,14.9153392298097,3.9,9.54456635913753,6232666,NA,NA,NA,1,16960,26.345066461125946,272.114693776307,0,10570,0,10570,0,0,1,1,7.404279118037268,9.738671869871839,0.6931471805599453,799,1023,1,0,1,0
PAN,2016,0,0,1,0,0,7,0,0,12000,481,573,0,34,14474.1243636349,2.78054588931133,4.717,0.84088232821862,4029086,50.4,NA,NA,1,1054,0.8438638440579327,26.159779165795914,7,12000,7,12000,0,0,1,1,3.5553480614894135,6.961296045910167,0.6931471805599453,26,100,2,1,1,0
MEX,2016,5,0,2,25,0,65,50000,0,21500,3028,8516,0,28255,10100.5021214851,3.2462890783797,3.853,2.63693007782724,122251351,46.9,NA,NA,7,11544,23.112219021612283,9.442840431268527,90,71500,12.857142857142858,10214.285714285714,0,1,1,1,10.249061103403687,9.354007721788596,2.0794415416798357,19577,90464,2,0,1,1
CUB,2016,0,0,1,0,0,0,0,0,190000,0,1079214,0,3941,7774.0698462623,3.93833884967216,2,NA,11265612,NA,NA,NA,1,1079214,34.98256464007459,9579.719237623309,0,190000,0,190000,0,0,1,1,8.279443487712665,13.891744482963672,0.6931471805599453,2413,2000,2,1,1,0
DOM,2016,2,0,1,15,0,6,2795400,0,39,10800,83048,0,1486,7177.75376475488,5.02704510564373,7.284,7.29078540709387,10551430,45.7,NA,NA,3,93848,14.08339912220429,889.4339440246488,21,2795439,7,931813,0,1,1,1,7.304515946460155,11.449442386656875,1.3862943611198906,1644,27760,3,0,2,1
HTI,2016,6,1,1,53,0,546,84050,3600000,2100000,4411,351304,0,14466,1416.74881879698,17.9835139851461,13.852,15.8295930130992,10671457,NA,NA,NA,8,355715,135.55787180700818,3333.331146815285,599,5784050,74.875,723006.25,1,1,1,1,9.57962547262959,12.781887938651073,2.1972245773362196,7407,1488,2,0,1,1
JAM,2016,0,0,1,0,0,0,0,0,125000,24,7000,0,891,5119.03970443981,6.59878760345831,8.634,17.2863968446636,2809915,NA,NA,NA,1,7024,31.709144226782662,249.9719742412137,0,125000,0,125000,0,0,1,1,6.79346613258001,8.857230494201946,0.6931471805599453,830,0,0,0,0,0
TTO,2016,0,0,0,0,0,0,0,0,0,0,0,0,139,18357.384885541,0.992433942592827,3.207,0.614462804653324,1353895,NA,NA,NA,0,0,10.26667503757677,0,0,0,NA,NA,0,0,0,0,4.941642422609304,0,0,117,0,0,0,0,0
BHS,2016,0,0,1,0,0,0,0,0,0,0,3500,0,137,30152.2354644699,0.877037934836586,12.7,0,388055,NA,NA,NA,1,3500,35.30427387870276,901.9340042004355,0,0,0,0,0,0,1,1,4.927253685157205,8.160803920954665,0.6931471805599453,95,2842,1,0,0,1
BRB,2016,0,0,0,0,0,0,0,0,0,0,90,0,47,19251.9834223357,1.85337592011948,8.247,2.95471932074808,279598,34.1,NA,NA,0,90,16.809848425239093,32.189071452585495,0,0,NA,NA,0,0,0,1,3.871201010907891,4.51085950651685,0,40,0,0,0,0,0
GRD,2016,0,0,0,0,0,0,0,0,0,0,0,0,25,8983.68397337899,6.20632633624404,NA,4.2453279509006,115130,NA,NA,NA,0,0,21.714583514288197,0,0,0,NA,NA,0,0,0,0,3.258096538021482,0,0,23,0,0,0,0,0
LCA,2016,0,0,1,0,0,0,0,0,25000,0,260,0,60,10644.1612913407,2.07707722588586,19.933,2.054569195439,175646,NA,NA,NA,1,260,34.15961650137208,148.025004839279,0,25000,0,25000,0,0,1,1,4.110873864173311,5.564520407322694,0.6931471805599453,84,0,0,0,0,0
VCT,2016,1,0,1,0,0,1,25000,0,0,50,576,0,57,7702.61696422722,6.75105293320355,19.028,5.51355988353207,106349,NA,NA,NA,2,626,53.59711891978298,588.6280077856868,1,25000,0.5,12500,0,1,1,1,4.060443010546419,6.440946540632921,1.0986122886681098,60,0,0,0,0,0
ATG,2016,0,0,0,0,0,0,0,0,0,0,0,0,34,16635.895232831,1.4585037531732301,NA,1.79280405783905,89969,NA,NA,NA,0,0,37.79079460703131,0,0,0,NA,NA,0,0,0,0,3.5553480614894135,0,0,19,0,0,0,0,0
KNA,2016,0,0,0,0,0,0,0,0,0,0,0,0,12,21133.6575914414,0.789799919806063,NA,2.24009240695848,47075,NA,NA,NA,0,0,25.491237387148168,0,0,0,NA,NA,0,0,0,0,2.5649493574615367,0,0,28,0,0,0,0,0
ARG,2017,3,0,0,1,0,0,51777,0,0,16235,0,0,185,13520.1129846159,5.23162237725058,8.347,0.0745674778829443,44288894,41.4,NA,NA,3,16235,0.41771194376630855,36.657045443491995,1,51777,0.3333333333333333,17259,0,1,0,1,5.225746673713202,9.694986277958789,1.3862943611198906,105,11620,2,0,2,0
BOL,2017,0,0,0,0,0,0,0,0,0,3047,0,0,224,3160.16421228968,11.5893359382153,3.655,3.75379354564215,11344587,44.6,NA,NA,0,3047,1.974509957920901,26.85862429368297,0,0,NA,NA,0,0,0,1,5.41610040220442,8.022240916806537,0,201,6767,3,1,2,0
BRA,2017,1,0,0,14,0,0,104140,0,0,70867,0,0,3412,8628.25308908043,4.60059169568986,12.792,0.130785125421543,204703445,53.3,NA,NA,1,70867,1.6668014551489352,34.61934898066811,14,104140,14,104140,0,1,0,1,8.135346948906706,11.168574270720327,0.6931471805599453,1824,13562,2,0,2,0
CHL,2017,3,0,0,9,0,0,4200,0,0,2242,0,0,245,13473.3458532934,4.28097161377037,7.257,0.0240958635192695,18558868,45.3,NA,NA,3,2242,1.320123619608696,12.080478184337537,9,4200,3,1400,0,1,0,1,5.5053315359323625,7.715569534520208,1.3862943611198906,161,0,1,0,1,0
COL,2017,4,0,1,35,0,0,30697,0,0,21516,111,0,17669,6309.67745292518,6.38966355268118,9.086,1.86578764806417,48131078,49.7,NA,NA,5,21627,36.71016884350689,44.93354584744601,35,30697,7,6139.4,0,1,1,1,9.779623565313742,9.981744050501895,1.791759469228055,11295,30839,2,0,2,0
ECU,2017,0,0,0,0,0,0,0,0,0,2960,0,0,4138,6104.27253521751,7.90222040951574,3.836,2.72722996049998,16759519,44.7,NA,NA,0,2960,24.690446068291102,17.661604727438778,0,0,NA,NA,0,0,0,1,8.328209491748732,7.993282328101591,0,4580,16998,2,0,2,0
GUY,2017,1,0,0,0,0,0,3274,0,0,180,15,0,235,5997.18271426826,22.7580270434004,13.462,6.78872751636501,768479,NA,NA,NA,1,195,30.57988572231642,25.374798790858307,0,3274,0,3274,0,1,0,1,5.4638318050256105,5.278114659230517,0.6931471805599453,153,0,0,0,0,0
PRY,2017,0,0,0,0,0,0,0,0,0,8976,761,0,67,6243.13363139058,10.1848244821521,6.138,1.8054641700678,6338660,48.5,NA,NA,0,9737,1.0570057393834027,153.61290872203273,0,0,NA,NA,0,0,0,1,4.219507705176107,9.183791036742646,0,36,3600,1,1,0,0
PER,2017,3,0,0,200,0,0,2188000,0,0,294985,0,0,1505,6457.41940254721,6.77975956010925,3.691,1.44603009584977,31324637,43.3,NA,NA,3,294985,4.804524949483054,941.7028519755871,200,2188000,66.66666666666667,729333.3333333334,0,1,0,1,7.317212408359839,12.59468317656869,1.3862943611198906,1146,12682,1,0,1,0
SUR,2017,0,0,0,0,0,0,0,0,0,6000,0,0,34,8338.69235401862,10.9177598208742,7.888,2.72610217041801,593713,NA,NA,NA,0,6000,5.726672651601026,1010.5892914590046,0,0,NA,NA,0,0,0,1,3.5553480614894135,8.699681400989514,0,33,0,0,0,0,0
URY,2017,1,0,0,0,0,0,6639,0,0,9077,23,0,91,17611.6036701032,5.40639904878287,7.89,0.168263788380594,3388438,39.5,NA,NA,1,9100,2.685603218946311,268.5603218946311,0,6639,0,6639,0,1,0,1,4.5217885770490405,9.116139576577355,0.6931471805599453,53,12303,1,0,1,0
VEN,2017,0,0,0,0,0,0,0,0,0,2076,0,0,112493,NA,NA,5.045,NA,30565323,NA,NA,NA,0,2076,368.0412603524589,6.792010671701392,0,0,NA,NA,0,0,0,1,11.630655165871005,7.638679823876112,0,34379,228,1,0,1,0
BLZ,2017,0,0,0,0,0,0,0,0,0,0,0,0,89,5772.92692023491,8.56020826898469,6.596,3.98069612571691,373202,NA,NA,NA,0,0,23.8476749856646,0,0,0,NA,NA,0,0,0,0,4.499809670330265,0,0,77,3500,1,0,0,1
CRI,2017,0,0,1,0,0,13,0,0,11500,150,20674,0,188,12468.5654531785,4.69977633148224,7.729,0.925980245862355,4913177,48.3,NA,NA,1,20824,3.82644468131313,423.83980874289693,13,11500,13,11500,0,0,1,1,5.241747015059643,9.943909467035043,0.6931471805599453,119,5653,1,0,0,1
SLV,2017,0,0,1,0,0,10,0,0,530,389,0,0,60284,3954.84014277572,5.39300914080881,4.385,20.0020638968604,6213533,38,NA,NA,1,389,970.2048737811483,6.260528430443678,10,530,10,530,0,0,1,1,11.006838595551411,5.966146739123692,0.6931471805599453,43322,471,0,0,0,0
GTM,2017,4,0,1,1,0,8,42559,0,2762,41326,0,0,36571,3972.74046241476,9.69628672140809,2.462,11.714504291643,16567357,NA,NA,NA,5,41326,220.74130472349935,249.44232203120873,9,45321,1.8,9064.2,0,1,1,1,10.507038199284317,10.62927131837234,1.791759469228055,26667,1607,1,0,0,1
HND,2017,3,0,1,18,0,3,47970,0,120,0,0,0,35081,2383.37398439714,12.6697681094878,5.528,18.6839353350606,9588137,49.4,NA,NA,4,0,365.87921094577604,0,21,48090,5.25,12022.5,0,1,1,0,10.465443457403726,0,1.6094379124341003,24994,735,2,0,1,1
NIC,2017,1,0,1,7,0,15,13565,0,39200,2590,17390,0,1495,2209.63273423213,14.9964086019473,3.3,10.1168636608711,6316231,NA,NA,NA,2,19980,23.66917866050181,316.32788604469977,22,52765,11,26382.5,0,1,1,1,7.310550158534422,9.902537101000133,1.0986122886681098,1642,16960,1,0,0,1
PAN,2017,0,0,1,0,0,7,0,0,12000,0,302,0,64,15045.5456426827,2.57262188471475,5.338,0.82912336810086,4098707,49.9,NA,NA,1,302,1.5614680434585835,7.36817733007019,7,12000,7,12000,0,0,1,1,4.174387269895637,5.713732805509369,0.6931471805599453,34,1054,1,0,0,1
MEX,2017,1,0,4,2,0,29,800,0,1410,334,1942,0,29189,10193.7727202899,3.29751178019006,3.419,2.76495197157249,123400057,NA,NA,NA,5,2276,23.653959900520952,1.8444075759219463,31,2210,6.2,442,0,1,1,1,10.28158146384816,7.7306140660637395,1.791759469228055,28255,11544,7,0,5,2
CUB,2017,0,0,1,0,0,10,0,0,10000000,0,1738000,0,11130,7927.27769340823,3.80018101242936,1.7,NA,11247829,NA,NA,NA,1,1738000,98.95242895317843,15451.87075657,10,10000000,10,10000000,0,0,1,1,9.317489287493226,14.368246160181302,0.6931471805599453,3941,1079214,1,0,0,1
DOM,2017,0,0,2,0,0,5,0,0,32300,21720,47069,0,1782,7379.39978067137,4.83760934052653,5.832,7.81304987249201,10666843,42.2,NA,NA,2,68789,16.705973829370134,644.8862142247712,5,32300,2.5,16150,0,0,1,1,7.48605261786314,11.13881366452006,1.0986122886681098,1486,93848,3,0,2,1
HTI,2017,2,0,2,31,0,4,50000,0,40075,2022,12539,0,30685,1432.67228609541,18.8264709950195,13.881,16.028014165291,10817754,NA,NA,NA,4,14561,283.6540745888657,134.60280202341448,35,90075,8.75,22518.75,0,1,1,1,10.331561803505151,9.586170674954657,1.6094379124341003,14466,355715,8,1,6,1
JAM,2017,0,0,0,0,0,0,0,0,0,29,0,0,1084,5159.34335938187,6.63178586034485,7.399,16.6296173803919,2815764,NA,NA,NA,0,29,38.49754453853377,1.029915859425719,0,0,NA,NA,0,0,0,1,6.98933526597456,3.4011973816621555,0,891,7024,1,0,0,1
TTO,2017,0,0,0,0,0,0,0,0,0,200,0,0,199,17437.5537752202,1.08561055852397,3.394,0.566479096068504,1356633,NA,NA,NA,0,200,14.668668681950093,14.742380584874464,0,0,NA,NA,0,0,0,1,5.298317366548036,5.303304908059076,0,139,0,0,0,0,0
BHS,2017,0,0,1,0,0,0,0,0,0,0,1565,0,243,30974.774621871,0.770472969173047,9.8,0,390485,NA,NA,NA,1,1565,62.23030334071731,400.7836408568831,0,0,0,0,0,0,1,1,5.497168225293202,7.356279876550748,0.6931471805599453,137,3500,1,0,0,1
BRB,2017,0,0,1,0,0,1,0,0,0,0,0,0,73,19237.287488428,1.90604243027997,8.622,1.54378533048473,280171,NA,NA,NA,1,0,26.055516095527373,0,1,0,1,0,0,0,1,0,4.30406509320417,0,0.6931471805599453,47,90,0,0,0,0
GRD,2017,0,0,0,0,0,0,0,0,0,0,146,0,24,9357.40728883583,5.37154325760442,NA,4.19946479283399,115438,NA,NA,NA,0,146,20.790380983731527,126.47481765103346,0,0,NA,NA,0,0,0,1,3.2188758248682006,4.990432586778736,0,25,0,0,0,0,0
LCA,2017,0,0,0,0,0,0,0,0,0,0,0,0,52,10960.4843512477,1.56172395644149,19.136,2.09471774824747,176342,NA,NA,NA,0,0,29.48815370133037,0,0,0,NA,NA,0,0,0,0,3.970291913552122,0,0,60,260,1,0,0,1
VCT,2017,0,0,0,0,0,0,0,0,0,0,20,0,47,7864.94736898375,6.76902554291306,19.006,5.41318754254513,105663,NA,NA,NA,0,20,44.48103877421614,18.92810160604942,0,0,NA,NA,0,0,0,1,3.871201010907891,3.044522437723423,0,57,626,2,0,1,1
ATG,2017,0,0,1,0,0,1,0,0,1800,0,1423,0,61,16992.9327495236,1.66091151055353,NA,1.5649710008288,90468,NA,NA,NA,1,1423,67.42715656364682,1572.931865410974,1,1800,1,1800,0,0,1,1,4.127134385045092,7.261225091971921,0.6931471805599453,34,0,0,0,0,0
KNA,2017,0,0,1,0,0,0,0,0,500,0,33,0,15,21191.6047083703,0.902993860903204,NA,2.3452104883245,47050,NA,NA,NA,1,33,31.88097768331562,70.13815090329437,0,500,0,500,0,0,1,1,2.772588722239781,3.5263605246161616,0.6931471805599453,12,0,0,0,0,0
ARG,2018,3,1,0,0,0,0,63420,0,0,16030,22,0,310,13058.3285449954,4.53787889681146,9.22,0.0995468179872308,44654882,41.7,NA,NA,4,16052,0.694213009005376,35.94679748565901,0,63420,0,15855,1,1,0,1,5.739792912179234,9.683651026979414,1.6094379124341003,185,16235,3,0,3,0
BOL,2018,1,0,0,6,0,0,12000,0,0,2168,186,0,328,3246.76434820658,11.4819241519851,3.519,3.44592381350509,11508368,42.6,NA,NA,1,2354,2.850100031559644,20.454681324059155,6,12000,6,12000,0,1,0,1,5.796057750765372,7.764296006450518,0.6931471805599453,224,3047,0,0,0,0
BRA,2018,2,0,0,7,0,0,1250,0,0,61877,21042,2358,4018,8722.33630317935,4.4203993038464,12.329,0.1530302781715,206107261,53.9,NA,NA,2,85277,1.94947037795044,41.375058591458355,7,1250,3.5,625,0,1,0,1,8.2987883944492,11.353671786967066,1.0986122886681098,3412,70867,1,0,1,0
CHL,2018,0,0,0,0,0,0,0,0,0,70,0,0,399,13763.0068844795,3.92743592461123,7.623,0.0236116491601402,18893191,NA,NA,NA,0,70,2.111871943707127,0.3705038497731802,0,0,NA,NA,0,0,0,1,5.991464547107982,4.2626798770413155,0,245,2242,3,0,3,0
COL,2018,2,0,0,26,0,0,60000,0,0,39624,11,0,27669,6353.5464285392,6.22570968960033,9.36,1.99734137782816,49024465,50.4,NA,NA,2,39635,56.439167668632386,80.84738915559812,26,60000,13,30000,0,1,0,1,10.228104072780972,10.58749307517879,1.0986122886681098,17669,21627,5,0,4,1
ECU,2018,0,0,0,0,0,0,0,0,0,569,0,0,4750,6063.0956178776,7.64505994805811,3.53,2.82760317052208,17049547,45.4,NA,NA,0,569,27.859977746036304,3.3373320710515064,0,0,NA,NA,0,0,0,1,8.46611040118692,6.345636360828596,0,4138,2960,0,0,0,0
GUY,2018,0,0,0,0,0,0,0,0,0,123,45,0,308,6080.90612132746,19.5356933126322,13.627,6.96988401994365,791556,NA,NA,NA,0,168,38.91070246451294,21.224019526097965,0,0,NA,NA,0,0,0,1,5.733341276897746,5.1298987149230735,0,235,195,1,0,1,0
PRY,2018,2,0,0,0,0,0,46300,0,0,30372,0,0,134,6354.2392005297,9.95020338548856,6.217,1.69760684833151,6427382,46,NA,NA,2,30372,2.0848301843581103,472.5407638755562,0,46300,0,23150,0,1,0,1,4.90527477843843,10.321309334853664,1.0986122886681098,67,9737,0,0,0,0
PER,2018,0,0,0,0,0,0,0,0,0,4263,0,0,2748,6593.14437459526,6.88584285144097,3.492,1.44869603528148,31897584,42.4,NA,NA,0,4263,8.615072539663192,13.364648557708948,0,0,NA,NA,0,0,0,1,7.918992488165245,8.357962965845681,0,1505,294985,3,0,3,0
SUR,2018,0,0,0,0,0,0,0,0,0,0,0,0,33,8666.64870697797,10.0324669859288,7.693,2.46931546272122,599513,NA,NA,NA,0,0,5.504467793025339,0,0,0,NA,NA,0,0,0,0,3.5263605246161616,0,0,34,6000,0,0,0,0
URY,2018,0,1,0,0,0,0,0,75000,0,291,10,0,85,17608.9441195037,5.823866393323,8.336,0.174395036178062,3394534,39.7,NA,NA,1,301,2.504025589373976,8.867196498841961,0,75000,0,75000,1,0,0,1,4.454347296253507,5.71042701737487,0.6931471805599453,91,9100,1,0,1,0
VEN,2018,2,0,0,2,0,0,10700,0,0,31707,0,0,348857,NA,NA,5.46,NA,29807592,NA,NA,NA,2,31707,1170.362906201883,106.37222892744909,2,10700,1,5350,0,1,0,1,12.762420241596912,10.364324293957047,1.0986122886681098,112493,2076,0,0,0,0
BLZ,2018,0,0,0,0,0,0,0,0,0,0,0,0,86,5729.21045186202,7.1427014063011,7.896,4.03413229190165,380226,39.9,NA,NA,0,0,22.61812711387438,0,0,0,NA,NA,0,0,0,0,4.465908118654584,0,0,89,0,0,0,0,0
CRI,2018,1,0,0,1,0,0,125190,0,0,5525,111,0,246,12679.5253643093,4.48382833719027,9.01,0.854707229961568,4957818,48,NA,NA,1,5636,4.961860237709412,113.67904186882213,1,125190,1,125190,0,1,0,1,5.5093883366279774,8.637107288081575,0.6931471805599453,188,20824,1,0,0,1
SLV,2018,1,1,0,4,0,0,7085,386610,0,2090,0,0,49959,4046.16291720583,5.13276852985202,4.006,20.720840026323,6219807,38.6,NA,NA,2,2090,803.2242801102992,33.60232881824147,4,393695,2,196847.5,1,1,0,1,10.818977964239513,7.645397699428633,1.0986122886681098,60284,389,1,0,0,1
GTM,2018,2,1,0,2,0,0,76945,1500000,0,5659,0,0,38543,4040.21201847257,9.435507565446,2.283,12.8704279564957,16845685,NA,NA,NA,3,5659,228.80043168324707,33.593172376190104,2,1576945,0.6666666666666666,525648.3333333334,1,1,0,1,10.559555724854652,8.641179171197228,1.3862943611198906,36571,41326,5,0,4,1
HND,2018,1,1,0,6,0,0,6948,360000,0,17094,0,0,43398,2430.13503657762,11.6101604613644,5.648,19.846249991541,9765210,48.9,NA,NA,2,17094,444.41440583459035,175.0499989247543,6,366948,3,183474,1,1,0,1,10.678191678348384,9.746541302073402,1.0986122886681098,35081,0,4,0,3,1
NIC,2018,1,1,0,4,0,0,13000,300000,0,6914,0,0,31680,2107.3396261623,15.3222113237126,5.2,11.5529700989125,6400080,NA,NA,NA,2,6914,494.9938125773428,108.02989962625468,4,313000,2,156500,1,1,0,1,10.363472411086743,8.841448244098858,1.0986122886681098,1495,19980,2,0,1,1
PAN,2018,0,1,0,0,0,0,0,0,0,0,0,0,88,15375.6435074101,2.44618170062367,5.161,0.799027587188795,4167860,49.2,NA,NA,1,0,2.1113952963871148,0,0,0,0,0,1,0,0,0,4.48863636973214,0,0.6931471805599453,64,302,1,0,0,1
MEX,2018,1,0,2,20,0,20,0,0,10000,5027,15198,0,35061,10296.8690920868,3.29695945196469,3.275,2.90745049995097,124573711,46,NA,NA,3,20225,28.1447824894612,16.23536766918664,40,10000,13.333333333333334,3333.3333333333335,0,1,1,1,10.46487320191382,9.914724184462116,1.3862943611198906,29189,2276,5,0,1,4
CUB,2018,0,0,2,0,0,9,0,0,40540,0,52400,0,20779,8120.43123558256,3.78237294823589,1.7,NA,11227118,NA,NA,NA,2,52400,185.07866399907795,466.7270799148989,9,40540,4.5,20270,0,0,1,1,9.941746264653219,10.866680954096502,1.0986122886681098,11130,1738000,1,0,0,1
DOM,2018,1,0,1,0,0,0,7390,0,0,15444,11740,0,1836,7818.70593240469,4.57147323875274,5.861,8.02132065789888,10782053,43.7,NA,NA,2,27184,17.028296930093,252.12267088651856,0,7390,0,3695,0,1,1,1,7.515889085215125,10.210420629580021,1.0986122886681098,1782,68789,2,0,0,2
HTI,2018,0,0,0,0,0,0,0,0,0,230,0,0,20960,1437.35251928349,18.7060141160075,13.878,16.6739852493704,10962362,NA,NA,NA,0,230,191.19967029003422,2.098087985052856,0,0,NA,NA,0,0,0,1,9.950418847220561,5.442417710521793,0,30685,14561,4,0,2,2
JAM,2018,0,0,0,0,0,0,0,0,0,7,0,0,1020,5248.77400708373,6.59217827491514,5.47,15.9026626222902,2820097,35.3,NA,NA,0,7,36.16896865604268,0.24821841234539097,0,0,NA,NA,0,0,0,1,6.928537818164665,2.0794415416798357,0,1084,29,0,0,0,0
TTO,2018,1,0,0,0,0,0,150000,0,0,800,0,0,185,17233.1828669419,0.964285996452349,3.498,0.580638972987577,1359193,NA,NA,NA,1,800,13.611017714187756,58.85845498027138,0,150000,0,150000,0,1,0,1,5.225746673713202,6.68586094706836,0.6931471805599453,199,200,0,0,0,0
BHS,2018,0,0,0,0,0,0,0,0,0,0,0,0,280,31537.4437497052,0.677109335996006,10,0,392717,NA,NA,NA,0,0,71.29816127134806,0,0,0,NA,NA,0,0,0,0,5.638354669333745,0,0,243,1565,1,0,0,1
BRB,2018,0,0,0,0,0,0,0,0,0,0,0,0,78,18974.8571786909,2.37119071150651,8.322,1.51291581391567,280711,NA,NA,NA,0,0,27.786584779363828,0,0,0,NA,NA,0,0,0,0,4.3694478524670215,0,0,73,0,1,0,0,1
GRD,2018,0,0,0,0,0,0,0,0,0,27,0,0,24,9744.16919577204,5.20543943814909,NA,4.11427263374468,115691,43.8,NA,NA,0,27,20.74491533481429,23.338029751666078,0,0,NA,NA,0,0,0,1,3.2188758248682006,3.332204510175204,0,24,146,0,0,0,0
LCA,2018,0,0,0,0,0,0,0,0,0,0,0,0,64,11233.8883578457,1.62887405698184,19.329,2.08252651836279,177017,NA,NA,NA,0,0,36.154719603201954,0,0,0,NA,NA,0,0,0,0,4.174387269895637,0,0,52,0,0,0,0,0
VCT,2018,0,0,0,0,0,0,0,0,0,0,0,0,43,8171.70522599219,7.10938187118093,18.984,5.24004668226651,104926,NA,NA,NA,0,0,40.98126298534205,0,0,0,NA,NA,0,0,0,0,3.784189633918261,0,0,47,20,0,0,0,0
ATG,2018,0,0,0,0,0,0,0,0,0,0,0,0,31,18042.1596435727,1.62679191195975,NA,1.97217459978748,90926,NA,NA,NA,0,0,34.093658579504215,0,0,0,NA,NA,0,0,0,0,3.4657359027997265,0,0,61,1423,1,0,0,1
KNA,2018,0,0,0,0,0,0,0,0,0,0,0,0,8,21635.4972146482,0.916165522176504,NA,2.40950362613016,47008,NA,NA,NA,0,0,17.018379850238258,0,0,0,NA,NA,0,0,0,0,2.1972245773362196,0,0,15,33,1,0,0,1
ARG,2019,3,1,0,6,8,0,35351,35000,0,22535,147,0,652,12706.3978108968,5.3185559967348,9.843,0.125380809015097,44973465,43.3,NA,NA,4,22682,1.4497437544560998,50.43418380149272,14,70351,3.5,17587.75,1,1,0,1,6.481577129276431,10.02937102422638,1.6094379124341003,310,16052,4,1,3,0
BOL,2019,2,0,0,60,0,0,349540,0,0,75256,0,0,528,3272.38171029956,12.2217575824891,3.682,3.26594853352319,11671386,41.6,NA,NA,2,75256,4.523884309884019,644.7906015618025,60,349540,30,174770,0,1,0,1,6.270988431858299,11.228664201540541,1.0986122886681098,328,2354,1,0,1,0
BRA,2019,7,0,0,47,0,0,46760,0,0,248756,27048,6146,6444,8771.44051292177,4.20501409463474,11.936,0.171549773709679,207455459,53.5,NA,NA,7,281950,3.1062089332631153,135.90869160979756,47,46760,6.714285714285714,6680,0,1,0,1,8.771059915373288,12.549488575957183,2.0794415416798357,4018,85277,2,0,2,0
CHL,2019,1,0,0,6,0,0,600,0,0,1842,105,0,1090,13630.5935435578,3.987812171379,7.493,0.0249286726642896,19197744,NA,NA,NA,1,1947,5.677750469013443,10.141816663457956,6,600,6,600,0,1,0,1,6.994849985833071,7.5745584842024805,0.6931471805599453,399,70,0,0,0,0
COL,2019,5,0,0,52,0,0,39682,0,0,33047,160,0,51164,6439.96359812647,6.41072082168314,10.28,2.20297175864251,49907985,51.3,NA,NA,5,33207,102.5166614119965,66.53644702345727,52,39682,10.4,7936.4,0,1,0,1,10.842810983520856,10.410546089732875,1.791759469228055,27669,39635,2,0,2,0
ECU,2019,1,0,0,14,0,0,3000,0,0,1441,0,0,5888,5971.38938386723,7.78676459859086,3.812,3.01376393207161,17340021,45.7,NA,NA,1,1441,33.95612958023523,8.310255218260693,14,3000,14,3000,0,1,0,1,8.68084148294457,7.273786317844895,0.6931471805599453,4750,569,0,0,0,0
GUY,2019,0,0,0,0,0,0,0,0,0,0,0,0,330,6278.63054079553,17.5953367342493,13.172,7.35168208159438,807665,NA,NA,NA,0,0,40.8585242643918,0,0,0,NA,NA,0,0,0,0,5.802118375377063,0,0,308,168,0,0,0,0
PRY,2019,3,0,0,40,0,0,521197,0,0,53747,0,0,471,6243.53620897773,9.66747366416727,6.595,1.75605627223085,6515058,45.7,NA,NA,3,53747,7.229406092777685,824.9657946253126,40,521197,13.333333333333334,173732.33333333334,0,1,0,1,6.156978985585555,10.8920617359953,1.3862943611198906,134,30372,2,0,2,0
PER,2019,3,0,0,61,0,0,9200,0,0,1262,2997,0,8395,6626.26083494969,6.85303103477238,3.379,1.45652699472221,32449303,41.5,NA,NA,3,4259,25.871125798911613,13.125089312396018,61,9200,20.333333333333332,3066.6666666666665,0,1,0,1,9.035510680940524,8.357024439263416,1.3862943611198906,2748,4263,0,0,0,0
SUR,2019,0,0,0,0,0,0,0,0,0,0,0,0,63,8677.30522021731,8.59607814021171,7.556,2.39483099124346,605768,NA,NA,NA,0,0,10.400021130201662,0,0,0,NA,NA,0,0,0,0,4.1588830833596715,0,0,33,0,0,0,0,0
URY,2019,3,0,0,0,0,0,13103,0,0,20858,0,0,187,17758.4384372986,6.50279559696965,8.836,0.180436408548095,3397206,39.7,NA,NA,3,20858,5.504523423071783,613.9751313285094,0,13103,0,4367.666666666667,0,1,0,1,5.236441962829949,9.945540788767127,1.3862943611198906,85,301,1,1,0,0
VEN,2019,1,0,0,6,0,0,2000,0,0,320,0,0,440805,NA,NA,5.876,NA,28938098,NA,NA,NA,1,320,1523.2687372888156,1.1058086816901374,6,2000,6,2000,0,1,0,1,12.996360148343449,5.771441123130016,0.6931471805599453,348857,31707,2,0,2,0
BLZ,2019,0,0,0,0,0,0,0,0,0,0,0,0,126,5886.9622354935,6.53602981200017,9.053,4.05379349824087,385829,NA,NA,NA,0,0,32.65695424657037,0,0,0,NA,NA,0,0,0,0,4.844187086458591,0,0,86,0,0,0,0,0
